26 May 2017 14:48:40	-0.35	2423.91	2313.27	2301.67	2276.16	2228.96	-0.21
25 May 2017 11:18:19	-0.89	2778.4	2663.13	2479.47	2505.51	2406.41	-0.22
24 May 2017 06:27:01	0.22	2319.48	2347.17	2397.91	2406.4	2470.04	0.21
18 Apr 2017 04:39:47	0.01	1194.24	1197.34	1198.69	1200.67	1202.46	0.01
29 Mar 2017 11:49:44	-0.07	1053.97	1043.22	1030.04	1041.42	1049.81	0.06
17 Mar 2017 02:33:02	-0.04	1116.21	1118.18	1106.92	1145.65	1165.19	0.17
07 Mar 2017 05:51:25	-0.1	1278.56	1251.68	1246.22	1245.06	1250.3	0.01
31 Jan 2017 09:28:48	0.08	937.39	956.79	960.05	960.45	970.88	0.04
05 Jan 2017 10:39:02	-0.25	1070.37	971.83	989.73	985.61	1008.95	0.06
30 Dec 2016 15:22:09	-0.01	963.56	960.18	962.67	956.2	954.44	-0.03
12 Jul 2016 11:11:28	0.07	654.9	661.27	671.9	670.24	665.48	-0.03
14 Jun 2016 12:02:47	-0.04	689.74	679.27	679.25	684.33	683.36	0.01
14 Jun 2016 12:02:28	-0.04	689.74	679.27	679.25	684.33	683.36	0.01
01 Jun 2016 10:02:49	0.0	533.97	537.53	534.41	534.55	536.68	0.01
28 Apr 2016 16:21:41	0.01	447.13	449.95	451.4	450.84	450.21	-0.0
05 Jan 2016 19:10:55	-0.0	433.03	432.64	431.8	431.04	432.53	0.0
01 Dec 2015 13:01:13	0.0	363.25	361.85	363.21	357.91	352.12	-0.04
